DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3023776;1;4;2;1;2;17;1;08;214,002198688776
3023776;1;6;2;4;2;17;1;08;214,002198688776
3023776;1;7;1; ; ; ; ;08;214,002198688776
3023777;1;1;2;4;2;63;1;08;287,389119564388
3023777;1;2;2;5;2;63;1;08;287,389119564388
3023777;1;3;2;5;2;63;1;08;287,389119564388
3023777;1;4;2;5;2;63;1;08;287,389119564388
3023777;1;5;2;5;2;63;1;08;287,389119564388
3023777;1;6;2;3;2;63;1;08;287,389119564388
3023778;1;1;2;6; ; ; ;08;337,16520650173
3023778;1;2;1; ; ; ; ;08;337,16520650173
3023779;1;1;2;2;2;66;1;08;283,204085896477
3023779;1;2;2;2;2;66;1;08;283,204085896477
3023779;1;3;2;2;2;66;1;08;283,204085896477
3023780;1;1;2;6; ; ; ;08;234,507091552894
3023780;1;2;2;6; ; ; ;08;234,507091552894
3023780;1;3;2;6; ; ; ;08;234,507091552894
3023780;1;4;2;6; ; ; ;08;234,507091552894
3023781;1;1;2;6; ; ; ;08;147,298830979059
3023781;1;2;2;6; ; ; ;08;147,298830979059
3023781;1;3;1; ; ; ; ;08;147,298830979059
3023781;1;4;1; ; ; ; ;08;147,298830979059
3023781;1;5;1; ; ; ; ;08;147,298830979059
3023781;1;6;1; ; ; ; ;08;147,298830979059
3023782;1;1;2;6; ; ; ;08;334,399138413747
3023782;1;2;2;6; ; ; ;08;334,399138413747
3023782;1;3;2;6; ; ; ;08;334,399138413747
3023782;1;4;2;6; ; ; ;08;334,399138413747
3023783;1;1;2;2;2;66;1;08;255,187672040344
3023783;1;2;2;1;2;66;1;08;255,187672040344
3023783;1;3;2;2;2;66;1;08;255,187672040344
3023783;1;5;2;1;2;66;1;08;255,187672040344
3023783;1;6;2;1;2;66;1;08;255,187672040344
3023783;1;7;2;2;2;66;1;08;255,187672040344
3023784;1;1;1; ; ; ; ;08;266,796744264023
3023784;1;2;2;2;2;17;2;08;266,796744264023
3023784;1;3;2;2;2;17;2;08;266,796744264023
3023784;1;4;2;2;2;17;2;08;266,796744264023
3023785;1;1;2;6; ; ; ;08;232,009033379208
3023785;1;2;2;6; ; ; ;08;232,009033379208
3023786;1;1;2;5;1; ; ;08;395,4597784396
3023786;1;2;2;5;1; ; ;08;395,4597784396
3023786;1;3;2;5;1; ; ;08;395,4597784396
3023786;1;4;2;5;1; ; ;08;395,4597784396
3023787;1;1;2;6; ; ; ;08;114,619666579748
3023787;1;2;1; ; ; ; ;08;114,619666579748
3023787;2;1;2;6; ; ; ;08;114,619666579748
3023788;1;1;1; ; ; ; ;08;129,146510761742
3023788;1;2;1; ; ; ; ;08;129,146510761742
3023789;1;1;1; ; ; ; ;08;137,554497488948
3023789;1;2;1; ; ; ; ;08;137,554497488948
3023789;1;3;2;6; ; ; ;08;137,554497488948
3023789;1;4;1; ; ; ; ;08;137,554497488948
3023789;1;5;1; ; ; ; ;08;137,554497488948
3023790;1;1;1; ; ; ; ;08;103,420659249252
3023790;1;2;1; ; ; ; ;08;103,420659249252
3023790;1;3;1; ; ; ; ;08;103,420659249252
3023790;1;4;1; ; ; ; ;08;103,420659249252
3023791;1;1;1; ; ; ; ;08;203,840432384779
3023791;1;2;1; ; ; ; ;08;203,840432384779
3023791;1;3;1; ; ; ; ;08;203,840432384779
3023792;1;1;2;6; ; ; ;08;153,14403628238
3023792;1;2;1; ; ; ; ;08;153,14403628238
3023792;1;3;1; ; ; ; ;08;153,14403628238
3023793;1;1;2;5;2;11;1;08;185,484713828853
3023793;1;2;2;5;2;47;1;08;185,484713828853
3023794;1;1;1; ; ; ; ;08;166,792999171488
3023794;1;2;1; ; ; ; ;08;166,792999171488
3023794;1;3;1; ; ; ; ;08;166,792999171488
3023795;1;1;2;6; ; ; ;08;129,146510761742
3023795;1;2;2;6; ; ; ;08;129,146510761742
3023796;1;1;1; ; ; ; ;08;162,149786326816
3023796;1;2;2;6; ; ; ;08;162,149786326816
3023800;1;1;1; ; ; ; ;08;165,50540865237
3023800;1;2;1; ; ; ; ;08;165,50540865237
3023801;1;1;2;6; ; ; ;08;320,713251267185
3023801;1;2;1; ; ; ; ;08;320,713251267185
3023801;1;3;1; ; ; ; ;08;320,713251267185
3023801;1;4;1; ; ; ; ;08;320,713251267185
3023801;1;5;1; ; ; ; ;08;320,713251267185
3023801;1;6;1; ; ; ; ;08;320,713251267185
3023801;1;7;1; ; ; ; ;08;320,713251267185
3023801;1;9;1; ; ; ; ;08;320,713251267185
3023801;2;1;2;6; ; ; ;08;320,713251267185
3023801;2;2;1; ; ; ; ;08;320,713251267185
3023801;2;3;1; ; ; ; ;08;320,713251267185
3023801;2;4;1; ; ; ; ;08;320,713251267185
3023801;2;5;1; ; ; ; ;08;320,713251267185
3023801;2;6;1; ; ; ; ;08;320,713251267185
3023802;1;1;2;3;2;47;1;08;199,183392090395
3023802;1;2;2;3;2;47;1;08;199,183392090395
3023802;1;3;2;3;2;47;1;08;199,183392090395
3023802;1;4;2;3;2;47;1;08;199,183392090395
3023802;1;5;2;3;2;47;1;08;199,183392090395
3023802;1;6;2;6; ; ; ;08;199,183392090395
3023802;1;7;2;6; ; ; ;08;199,183392090395
3023802;1;8;2;6; ; ; ;08;199,183392090395
3023803;1;1;1; ; ; ; ;08;155,851622249018
3023803;1;2;1; ; ; ; ;08;155,851622249018
3023803;1;3;2;3;2;47;2;08;155,851622249018
3023803;2;1;2;6; ; ; ;08;155,851622249018
3023803;2;2;1; ; ; ; ;08;155,851622249018
3023804;1;1;1; ; ; ; ;08;169,258152067589
3023804;1;2;1; ; ; ; ;08;169,258152067589
3023805;1;1;2;6; ; ; ;08;142,459477549411
3023805;1;2;1; ; ; ; ;08;142,459477549411
3023806;1;1;1; ; ; ; ;08;126,95462336346
3023806;1;2;1; ; ; ; ;08;126,95462336346
3023806;1;3;1; ; ; ; ;08;126,95462336346
3023806;1;4;1; ; ; ; ;08;126,95462336346
3023806;2;1;2;4;2;76;1;08;126,95462336346
3023806;2;2;1; ; ; ; ;08;126,95462336346
3023806;2;3;1; ; ; ; ;08;126,95462336346
3023807;1;1;2;6; ; ; ;08;174,391299996574
3023807;1;2;2;6; ; ; ;08;174,391299996574
3023807;1;3;2;6; ; ; ;08;174,391299996574
3023807;1;4;1; ; ; ; ;08;174,391299996574
3023807;1;5;1; ; ; ; ;08;174,391299996574
3023808;1;1;2;6; ; ; ;08;184,092899699296
3023808;1;2;1; ; ; ; ;08;184,092899699296
3023808;1;3;1; ; ; ; ;08;184,092899699296
3023808;1;4;1; ; ; ; ;08;184,092899699296
3023808;1;5;1; ; ; ; ;08;184,092899699296
3023808;1;6;1; ; ; ; ;08;184,092899699296
3023808;1;8;1; ; ; ; ;08;184,092899699296
3023809;1;1;2;6; ; ; ;08;161,536903680649
3023809;1;2;1; ; ; ; ;08;161,536903680649
3023809;2;1;2;6; ; ; ;08;161,536903680649
3023809;2;2;2;6; ; ; ;08;161,536903680649
3023809;2;3;1; ; ; ; ;08;161,536903680649
3023809;2;4;1; ; ; ; ;08;161,536903680649
3023810;1;1;1; ; ; ; ;08;187,613870623515
3023810;1;2;2;6; ; ; ;08;187,613870623515
3023810;1;3;1; ; ; ; ;08;187,613870623515
3023810;1;4;1; ; ; ; ;08;187,613870623515
3023811;1;1;1; ; ; ; ;08;121,175898817875
3023811;1;2;1; ; ; ; ;08;121,175898817875
3023811;1;4;1; ; ; ; ;08;121,175898817875
3023812;1;1;2;6; ; ; ;08;105,729541256048
3023812;1;2;2;2;2;11;1;08;105,729541256048
3023812;1;3;1; ; ; ; ;08;105,729541256048
3023813;1;1;1; ; ; ; ;08;78,9811166863177
3023813;1;2;1; ; ; ; ;08;78,9811166863177
3023814;1;1;2;5;2;19;2;08;93,7598113807163
3023814;1;2;2;5;2;19;2;08;93,7598113807163
3023814;1;3;2;5;2;19;2;08;93,7598113807163
3023814;1;4;2;5;2;19;2;08;93,7598113807163
3023814;1;5;2;5;2;19;2;08;93,7598113807163
3023814;1;6;2;5;2;19;2;08;93,7598113807163
3023815;1;1;2;6; ; ; ;08;106,569765425378
3023815;1;2;2;6; ; ; ;08;106,569765425378
3023815;1;3;2;6; ; ; ;08;106,569765425378
3023815;1;4;2;6; ; ; ;08;106,569765425378
3023816;1;1;1; ; ; ; ;08;99,229774997383
3023816;1;2;1; ; ; ; ;08;99,229774997383
3023816;1;3;1; ; ; ; ;08;99,229774997383
3023816;1;4;1; ; ; ; ;08;99,229774997383
3023817;1;1;1; ; ; ; ;08;121,025777786216
3023817;1;2;2;6; ; ; ;08;121,025777786216
3023819;1;1;1; ; ; ; ;08;106,108698201387
3023819;1;2;1; ; ; ; ;08;106,108698201387
3023819;2;1;1; ; ; ; ;08;106,108698201387
3023819;2;2;1; ; ; ; ;08;106,108698201387
3023819;2;3;1; ; ; ; ;08;106,108698201387
3023820;1;1;1; ; ; ; ;08;69,9312879649313
3023820;1;2;1; ; ; ; ;08;69,9312879649313
3023820;2;1;1; ; ; ; ;08;69,9312879649313
3023820;2;2;1; ; ; ; ;08;69,9312879649313
3023820;2;3;1; ; ; ; ;08;69,9312879649313
3023820;2;4;1; ; ; ; ;08;69,9312879649313
3023821;1;1;2;5;2;76;1;08;121,215356258885
3023821;1;2;2;5;2;76;1;08;121,215356258885
3023821;1;3;2;1;2;76;1;08;121,215356258885
3023822;1;1;1; ; ; ; ;08;114,52601152755
3023822;1;2;1; ; ; ; ;08;114,52601152755
3023822;1;3;1; ; ; ; ;08;114,52601152755
3023823;1;1;2;5;2;11;1;08;121,025777786216
3023823;1;2;2;3;2;11;1;08;121,025777786216
3023824;1;1;1; ; ; ; ;08;114,52601152755
3023824;1;2;1; ; ; ; ;08;114,52601152755
3023824;1;3;1; ; ; ; ;08;114,52601152755
3023825;1;1;1; ; ; ; ;08;121,215356258885
3023825;1;2;1; ; ; ; ;08;121,215356258885
3023825;1;3;1; ; ; ; ;08;121,215356258885
3023826;1;1;2;6; ; ; ;08;119,15993225147
3023826;1;2;2;6; ; ; ;08;119,15993225147
3023826;1;3;2;6; ; ; ;08;119,15993225147
3023826;1;4;1; ; ; ; ;08;119,15993225147
3023826;1;5;1; ; ; ; ;08;119,15993225147
3023827;1;1;1; ; ; ; ;08;134,759166280488
3023827;1;2;1; ; ; ; ;08;134,759166280488
3023828;1;1;2;6; ; ; ;08;135,949677040811
3023828;1;2;2;6; ; ; ;08;135,949677040811
3023828;1;3;1; ; ; ; ;08;135,949677040811
3023829;1;1;2;6; ; ; ;08;102,037655877386
3023830;1;1;2;6; ; ; ;08;94,2304082612878
3023830;1;2;2;6; ; ; ;08;94,2304082612878
3023830;1;3;1; ; ; ; ;08;94,2304082612878
3023830;1;4;1; ; ; ; ;08;94,2304082612878
3023830;1;5;1; ; ; ; ;08;94,2304082612878
3023830;1;6;1; ; ; ; ;08;94,2304082612878
3023830;1;7;2;1;1; ; ;08;94,2304082612878
3023831;1;1;2;6; ; ; ;08;84,5537560255175
3023831;1;2;2;4;2;05;2;08;84,5537560255175
3023832;1;1;2;6; ; ; ;08;88,9663798614047
3023832;1;2;2;6; ; ; ;08;88,9663798614047
3023832;1;4;2;6; ; ; ;08;88,9663798614047
3023833;1;1;1; ; ; ; ;08;101,124443444631
3023833;1;2;2;6; ; ; ;08;101,124443444631
3023833;1;3;1; ; ; ; ;08;101,124443444631
3023833;1;4;1; ; ; ; ;08;101,124443444631
3023833;1;5;1; ; ; ; ;08;101,124443444631
3023833;1;6;2;6; ; ; ;08;101,124443444631
3023833;1;7;1; ; ; ; ;08;101,124443444631
3023834;1;1;2;6; ; ; ;08;77,9522803729201
3023835;1;1;2;1;2;23;2;08;77,3089881827328
3023835;1;2;2;1;2;23;2;08;77,3089881827328
3023836;1;1;1; ; ; ; ;08;88,2722247988777
3023836;1;2;2;1;2;70;2;08;88,2722247988777
3023836;1;3;2;1;2;70;2;08;88,2722247988777
3023836;1;4;2;1;2;70;2;08;88,2722247988777
3023837;1;1;2;6; ; ; ;08;77,1130573673052
3023837;1;2;2;6; ; ; ;08;77,1130573673052
3023837;1;3;1; ; ; ; ;08;77,1130573673052
3023837;1;4;2;6; ; ; ;08;77,1130573673052
3023837;1;5;2;6; ; ; ;08;77,1130573673052
3023837;1;6;1; ; ; ; ;08;77,1130573673052
3023837;1;7;1; ; ; ; ;08;77,1130573673052
3023837;1;8;1; ; ; ; ;08;77,1130573673052
3023837;1;9;1; ; ; ; ;08;77,1130573673052
3023838;1;1;2;6; ; ; ;08;111,088214490121
3023838;1;2;1; ; ; ; ;08;111,088214490121
3023839;1;1;2;6; ; ; ;08;109,644087052297
3023839;1;2;1; ; ; ; ;08;109,644087052297
3023839;1;3;2;1;2;70;2;08;109,644087052297
3023840;1;1;1; ; ; ; ;08;88,3138316606229
3023840;1;2;1; ; ; ; ;08;88,3138316606229
3023840;1;3;1; ; ; ; ;08;88,3138316606229
3023840;1;4;1; ; ; ; ;08;88,3138316606229
3023840;1;5;1; ; ; ; ;08;88,3138316606229
3023840;1;6;1; ; ; ; ;08;88,3138316606229
3023840;1;7;1; ; ; ; ;08;88,3138316606229
3023840;1;8;1; ; ; ; ;08;88,3138316606229
3023841;1;1;1; ; ; ; ;08;135,173589994587
3023841;1;2;1; ; ; ; ;08;135,173589994587
3023842;1;1;1; ; ; ; ;08;80,3333018935659
3023842;1;2;2;6; ; ; ;08;80,3333018935659
3023842;1;3;2;6; ; ; ;08;80,3333018935659
3023843;1;1;2;6; ; ; ;08;86,4384218483675
3023843;1;2;1; ; ; ; ;08;86,4384218483675
3023843;1;3;2;4;2;05;2;08;86,4384218483675
3023843;1;4;1; ; ; ; ;08;86,4384218483675
3023844;1;1;2;6; ; ; ;08;71,9298413842959
3023844;1;2;2;6; ; ; ;08;71,9298413842959
3023844;1;3;2;6; ; ; ;08;71,9298413842959
3023844;1;4;1; ; ; ; ;08;71,9298413842959
3023844;1;5;1; ; ; ; ;08;71,9298413842959
3023844;1;6;1; ; ; ; ;08;71,9298413842959
3023844;1;8;2;6; ; ; ;08;71,9298413842959
3023844;1;9;1; ; ; ; ;08;71,9298413842959
3023844;1;10;1; ; ; ; ;08;71,9298413842959
3023844;1;11;1; ; ; ; ;08;71,9298413842959
3023844;1;12;2;2;2;23;2;08;71,9298413842959
3023845;1;1;2;1;2;11;1;08;96,1210792767211
3023845;1;2;2;1;2;11;1;08;96,1210792767211
3023846;1;1;1; ; ; ; ;08;96,1210792767211
3023846;1;2;1; ; ; ; ;08;96,1210792767211
3023847;1;1;2;6; ; ; ;08;85,4724091792985
3023847;1;2;1; ; ; ; ;08;85,4724091792985
3023847;1;3;1; ; ; ; ;08;85,4724091792985
3023847;1;4;1; ; ; ; ;08;85,4724091792985
3023848;1;1;2;6; ; ; ;08;80,4709823753628
3023848;1;2;1; ; ; ; ;08;80,4709823753628
3023848;1;3;1; ; ; ; ;08;80,4709823753628
3023848;1;4;1; ; ; ; ;08;80,4709823753628
3023849;1;1;2;6; ; ; ;08;86,4384218483675
3023849;1;2;1; ; ; ; ;08;86,4384218483675
3023849;1;3;1; ; ; ; ;08;86,4384218483675
3023849;1;4;1; ; ; ; ;08;86,4384218483675
3023850;1;1;1; ; ; ; ;08;86,9856404185031
3023850;1;2;1; ; ; ; ;08;86,9856404185031
3023850;1;3;1; ; ; ; ;08;86,9856404185031
3023850;1;4;1; ; ; ; ;08;86,9856404185031
3023850;1;5;1; ; ; ; ;08;86,9856404185031
3023851;1;1;2;6; ; ; ;08;86,4384218483675
3023851;1;2;2;6; ; ; ;08;86,4384218483675
3023851;1;3;1; ; ; ; ;08;86,4384218483675
3023852;1;1;2;6; ; ; ;08;70,2411063768736
3023852;1;2;1; ; ; ; ;08;70,2411063768736
3023852;1;3;1; ; ; ; ;08;70,2411063768736
3023852;1;4;1; ; ; ; ;08;70,2411063768736
3023853;1;1;2;3;2;20;1;08;135,842472471878
3023853;1;2;2;3;2;20;1;08;135,842472471878
3023853;1;3;1; ; ; ; ;08;135,842472471878
3023853;1;4;2;5;2;20;1;08;135,842472471878
3023853;1;5;2;3;2;20;1;08;135,842472471878
3023853;1;6;2;3;2;20;1;08;135,842472471878
3023854;1;1;1; ; ; ; ;08;152,589232499714
3023854;1;2;1; ; ; ; ;08;152,589232499714
3023854;2;1;1; ; ; ; ;08;152,589232499714
3023854;2;2;1; ; ; ; ;08;152,589232499714
3023854;2;3;1; ; ; ; ;08;152,589232499714
3023855;1;1;2;6; ; ; ;08;101,623578932751
3023856;1;1;2;6; ; ; ;08;120,91463721776
3023856;1;2;1; ; ; ; ;08;120,91463721776
3023856;1;3;1; ; ; ; ;08;120,91463721776
3023856;1;4;1; ; ; ; ;08;120,91463721776
3023856;1;5;1; ; ; ; ;08;120,91463721776
3023857;1;1;1; ; ; ; ;08;117,378110592983
3023857;1;2;1; ; ; ; ;08;117,378110592983
3023857;1;3;1; ; ; ; ;08;117,378110592983
3023858;1;1;1; ; ; ; ;08;134,328449467575
3023858;1;2;2;6; ; ; ;08;134,328449467575
3023858;1;3;1; ; ; ; ;08;134,328449467575
3023858;1;5;1; ; ; ; ;08;134,328449467575
3023859;1;1;1; ; ; ; ;08;134,328449467575
3023859;1;2;1; ; ; ; ;08;134,328449467575
3023859;1;5;2;1;2;68;1;08;134,328449467575
3023860;1;1;1; ; ; ; ;08;131,796314028606
3023860;1;2;2;6; ; ; ;08;131,796314028606
3023860;1;3;2;6; ; ; ;08;131,796314028606
3023861;1;1;1; ; ; ; ;08;149,444476751792
3023861;1;2;2;6; ; ; ;08;149,444476751792
3023861;1;3;1; ; ; ; ;08;149,444476751792
3023861;1;4;1; ; ; ; ;08;149,444476751792
3023862;1;1;2;6; ; ; ;08;158,59979413925
3023862;1;2;1; ; ; ; ;08;158,59979413925
3023862;1;3;2;3;2;47;1;08;158,59979413925
3023862;1;4;1; ; ; ; ;08;158,59979413925
3023863;1;1;2;6; ; ; ;08;159,283562017827
3023863;1;2;1; ; ; ; ;08;159,283562017827
3023863;1;3;2;6; ; ; ;08;159,283562017827
3023863;1;4;2;1;2;08;1;08;159,283562017827
3023864;1;1;1; ; ; ; ;08;156,94284260741
3023865;1;1;1; ; ; ; ;08;64,3022095509648
3023865;1;2;1; ; ; ; ;08;64,3022095509648
3023865;1;3;1; ; ; ; ;08;64,3022095509648
3023866;1;1;2;6; ; ; ;08;77,4389313163723
3023866;1;2;1; ; ; ; ;08;77,4389313163723
3023866;1;3;1; ; ; ; ;08;77,4389313163723
3023866;1;4;1; ; ; ; ;08;77,4389313163723
3023867;1;1;1; ; ; ; ;08;102,606715006867
3023867;1;2;1; ; ; ; ;08;102,606715006867
3023868;1;1;1; ; ; ; ;08;129,962002438231
3023868;1;2;1; ; ; ; ;08;129,962002438231
3023869;1;1;2;6; ; ; ;08;100,495621179284
3023869;1;2;2;6; ; ; ;08;100,495621179284
3023869;1;3;2;6; ; ; ;08;100,495621179284
3023870;1;1;2;6; ; ; ;08;102,606715006867
3023870;1;2;1; ; ; ; ;08;102,606715006867
3023871;1;1;2;6; ; ; ;08;115,267016765399
3023871;1;2;1; ; ; ; ;08;115,267016765399
3023871;1;3;1; ; ; ; ;08;115,267016765399
3023871;1;4;1; ; ; ; ;08;115,267016765399
3023872;1;1;2;6; ; ; ;08;144,358950762162
3023872;1;2;1; ; ; ; ;08;144,358950762162
3023873;1;1;1; ; ; ; ;08;115,20165013985
3023873;1;2;1; ; ; ; ;08;115,20165013985
3023873;1;3;2;6; ; ; ;08;115,20165013985
3023874;1;1;1; ; ; ; ;08;148,565269068637
3023874;1;2;1; ; ; ; ;08;148,565269068637
3023874;1;3;1; ; ; ; ;08;148,565269068637
3023874;1;4;1; ; ; ; ;08;148,565269068637
3023875;1;1;1; ; ; ; ;08;116,952444935717
3023875;1;2;1; ; ; ; ;08;116,952444935717
3023875;1;3;1; ; ; ; ;08;116,952444935717
3023875;1;4;2;6; ; ; ;08;116,952444935717
3023876;1;1;2;6; ; ; ;08;143,01313977036
3023877;1;1;1; ; ; ; ;08;146,004604371653
3023877;1;2;1; ; ; ; ;08;146,004604371653
3023879;1;1;1; ; ; ; ;08;143,530533680586
3023879;1;2;1; ; ; ; ;08;143,530533680586
3023879;1;3;1; ; ; ; ;08;143,530533680586
3023879;1;4;1; ; ; ; ;08;143,530533680586
3023881;1;1;2;6; ; ; ;08;131,514049662356
3023881;1;2;2;6; ; ; ;08;131,514049662356
3023881;1;3;1; ; ; ; ;08;131,514049662356
3023881;1;4;2;3;2;27;2;08;131,514049662356
3023882;1;1;1; ; ; ; ;08;139,310278205957
3023882;1;2;1; ; ; ; ;08;139,310278205957
3023882;1;3;1; ; ; ; ;08;139,310278205957
3023882;1;4;1; ; ; ; ;08;139,310278205957
3023882;1;5;1; ; ; ; ;08;139,310278205957
3023883;1;1;2;1;2;23;1;08;149,991437444919
3023884;1;1;2;1;2;11;1;08;138,344555667534
3023885;1;1;2;1;2;11;1;08;133,074413142806
3023886;1;1;1; ; ; ; ;08;108,674629102736
3023886;1;2;1; ; ; ; ;08;108,674629102736
3023886;1;3;2;6; ; ; ;08;108,674629102736
3023886;1;4;1; ; ; ; ;08;108,674629102736
3023886;1;5;2;1;2;13;1;08;108,674629102736
3023886;1;6;2;1;2;13;1;08;108,674629102736
3023886;1;7;2;1;2;13;1;08;108,674629102736
3023886;2;1;1; ; ; ; ;08;108,674629102736
3023886;2;2;1; ; ; ; ;08;108,674629102736
3023886;2;3;1; ; ; ; ;08;108,674629102736
3023887;1;1;1; ; ; ; ;08;129,12720984067
3023887;1;2;1; ; ; ; ;08;129,12720984067
3023888;1;1;1; ; ; ; ;08;137,582609596925
3023888;1;2;1; ; ; ; ;08;137,582609596925
3023889;1;1;1; ; ; ; ;08;129,12720984067
3023889;1;2;1; ; ; ; ;08;129,12720984067
3023890;1;1;1; ; ; ; ;08;136,432118670127
3023890;1;2;1; ; ; ; ;08;136,432118670127
3023890;1;3;1; ; ; ; ;08;136,432118670127
3023890;1;4;1; ; ; ; ;08;136,432118670127
3023890;1;5;1; ; ; ; ;08;136,432118670127
3023891;1;1;1; ; ; ; ;08;116,136729460051
3023891;1;2;1; ; ; ; ;08;116,136729460051
3023891;1;3;1; ; ; ; ;08;116,136729460051
3023891;1;4;1; ; ; ; ;08;116,136729460051
3023891;1;6;1; ; ; ; ;08;116,136729460051
3023891;1;7;1; ; ; ; ;08;116,136729460051
3023891;1;8;1; ; ; ; ;08;116,136729460051
3023891;1;9;1; ; ; ; ;08;116,136729460051
3023891;1;10;1; ; ; ; ;08;116,136729460051
3023893;1;1;2;6; ; ; ;08;149,991437444919
3023894;1;1;2;6; ; ; ;08;149,991437444919
3023895;1;1;1; ; ; ; ;08;122,219577585538
3023895;1;2;2;6; ; ; ;08;122,219577585538
3023895;1;3;1; ; ; ; ;08;122,219577585538
3023896;1;1;1; ; ; ; ;08;149,703734859965
3023896;1;2;1; ; ; ; ;08;149,703734859965
3023896;1;3;1; ; ; ; ;08;149,703734859965
3023896;1;4;1; ; ; ; ;08;149,703734859965
3023896;1;5;1; ; ; ; ;08;149,703734859965
3023896;1;6;1; ; ; ; ;08;149,703734859965
3023896;2;1;2;3;2;23;1;08;149,703734859965
3023896;3;1;2;3;2;23;1;08;149,703734859965
3023896;4;1;2;1;2;23;1;08;149,703734859965
3023897;1;1;1; ; ; ; ;08;149,991437444919
3023898;1;1;2;3;2;13;1;08;149,991437444919
3023899;1;1;2;6; ; ; ;08;149,991437444919
3023900;1;1;1; ; ; ; ;08;111,212832331271
3023900;1;2;1; ; ; ; ;08;111,212832331271
3023900;1;3;1; ; ; ; ;08;111,212832331271
3023900;1;4;1; ; ; ; ;08;111,212832331271
3023901;1;1;2;6; ; ; ;08;63,6728896907429
3023901;1;2;2;6; ; ; ;08;63,6728896907429
3023901;1;3;2;6; ; ; ;08;63,6728896907429
3023901;1;4;2;6; ; ; ;08;63,6728896907429
3023901;1;5;1; ; ; ; ;08;63,6728896907429
3023901;1;6;1; ; ; ; ;08;63,6728896907429
3023901;1;7;2;6; ; ; ;08;63,6728896907429
3023902;1;1;1; ; ; ; ;08;125,086786149702
3023902;1;2;2;6; ; ; ;08;125,086786149702
3023902;1;3;1; ; ; ; ;08;125,086786149702
3023902;1;4;1; ; ; ; ;08;125,086786149702
3023903;1;1;1; ; ; ; ;08;51,2836678267357
3023903;1;2;1; ; ; ; ;08;51,2836678267357
3023903;1;3;1; ; ; ; ;08;51,2836678267357
3023904;1;1;2;2;2;08;1;08;99,595127151291
3023904;1;2;2;3;2;08;1;08;99,595127151291
3023904;1;3;2;3;2;08;1;08;99,595127151291
3023904;1;4;2;2;2;08;1;08;99,595127151291
3023905;1;1;1; ; ; ; ;08;112,933294965941
3023905;1;3;1; ; ; ; ;08;112,933294965941
3023905;1;4;1; ; ; ; ;08;112,933294965941
3023906;1;1;1; ; ; ; ;08;60,5179025918376
3023906;1;2;1; ; ; ; ;08;60,5179025918376
3023906;1;3;1; ; ; ; ;08;60,5179025918376
3023906;1;4;1; ; ; ; ;08;60,5179025918376
3023906;1;5;1; ; ; ; ;08;60,5179025918376
3023906;1;6;1; ; ; ; ;08;60,5179025918376
3023907;1;1;2;6; ; ; ;08;77,1891971638035
3023907;1;2;2;2;2;20;1;08;77,1891971638035
3023908;1;1;2;6; ; ; ;08;116,717437394414
3023908;1;2;1; ; ; ; ;08;116,717437394414
3023908;1;3;1; ; ; ; ;08;116,717437394414
3023908;1;4;2;6; ; ; ;08;116,717437394414
3023908;1;5;1; ; ; ; ;08;116,717437394414
3023908;1;6;2;3;2;44;1;08;116,717437394414
3023909;1;1;2;6; ; ; ;08;60,6845590101347
3023910;1;1;1; ; ; ; ;08;60,6845590101347
3023911;1;1;2;2;2;68;1;08;64,6349289742914
3023911;1;2;2;2;2;44;1;08;64,6349289742914
3023912;1;1;1; ; ; ; ;08;107,415125751509
3023912;1;2;1; ; ; ; ;08;107,415125751509
3023912;1;3;1; ; ; ; ;08;107,415125751509
3023913;1;1;2;6; ; ; ;08;137,641054339214
3023913;1;2;2;6; ; ; ;08;137,641054339214
3023913;1;3;1; ; ; ; ;08;137,641054339214
3023913;1;4;1; ; ; ; ;08;137,641054339214
3023914;1;1;1; ; ; ; ;08;69,3691985635858
3023914;1;2;2;1;2;44;1;08;69,3691985635858
3023914;1;3;1; ; ; ; ;08;69,3691985635858
3023914;1;4;2;1;2;44;1;08;69,3691985635858
3023915;1;1;1; ; ; ; ;08;61,2679782193804
3023915;1;2;1; ; ; ; ;08;61,2679782193804
3023915;1;3;1; ; ; ; ;08;61,2679782193804
3023915;1;4;1; ; ; ; ;08;61,2679782193804
3023915;1;5;1; ; ; ; ;08;61,2679782193804
3023916;1;1;2;5;2;47;1;08;142,375323928508
3023916;1;2;2;4;2;47;1;08;142,375323928508
3023916;1;3;2;4;2;47;1;08;142,375323928508
3023916;1;4;2;4;2;47;1;08;142,375323928508
3023917;1;1;2;6; ; ; ;08;112,149395340803
3023917;1;2;2;6; ; ; ;08;112,149395340803
3023917;1;3;1; ; ; ; ;08;112,149395340803
3023918;1;1;2;6; ; ; ;08;138,842145637914
3023918;1;2;1; ; ; ; ;08;138,842145637914
3023918;1;3;2;1;2;08;1;08;138,842145637914
3023918;1;4;2;6; ; ; ;08;138,842145637914
3023918;1;5;1; ; ; ; ;08;138,842145637914
3023918;1;7;1; ; ; ; ;08;138,842145637914
3023918;1;9;1; ; ; ; ;08;138,842145637914
3023919;1;1;2;6; ; ; ;08;60,6845590101347
3023920;1;1;2;6; ; ; ;08;76,6396019521527
3023921;1;1;2;3;2;13;1;08;65,4188285994292
3023921;1;2;2;3;2;13;1;08;65,4188285994292
3023922;1;1;1; ; ; ; ;08;46,8308650380102
