DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3032718;1;4;2;1;2;20;1;09;1266,79073586094
3032719;1;1;1; ; ; ; ;09;1129,07675902973
3032721;1;1;1; ; ; ; ;09;563,911244786724
3032721;1;2;2;6; ; ; ;09;563,911244786724
3032721;1;3;1; ; ; ; ;09;563,911244786724
3032721;1;4;1; ; ; ; ;09;563,911244786724
3032722;1;1;1; ; ; ; ;09;955,470718166492
3032722;1;2;1; ; ; ; ;09;955,470718166492
3032723;1;1;1; ; ; ; ;09;725,453979760088
3032723;1;2;1; ; ; ; ;09;725,453979760088
3032723;1;4;1; ; ; ; ;09;725,453979760088
3032723;2;1;2;1;2;52;1;09;725,453979760088
3032723;2;2;2;1;2;52;1;09;725,453979760088
3032723;3;1;2;6; ; ; ;09;725,453979760088
3032724;1;1;1; ; ; ; ;09;1043,25391525132
3032724;1;2;1; ; ; ; ;09;1043,25391525132
3032724;1;3;1; ; ; ; ;09;1043,25391525132
3032726;1;1;1; ; ; ; ;09;780,812409032173
3032726;1;2;2;6; ; ; ;09;780,812409032173
3032727;1;1;1; ; ; ; ;09;1348,4569107528
3032727;1;2;2;6; ; ; ;09;1348,4569107528
3032727;1;3;1; ; ; ; ;09;1348,4569107528
3032727;1;4;1; ; ; ; ;09;1348,4569107528
3032728;1;1;2;5;2;76;1;09;1259,32777871517
3032728;1;2;2;5;2;76;1;09;1259,32777871517
3032728;1;3;1; ; ; ; ;09;1259,32777871517
3032729;1;1;2;6; ; ; ;09;893,667341099429
3032730;1;1;1; ; ; ; ;09;893,667341099429
3032731;1;1;1; ; ; ; ;09;651,080603408701
3032731;1;2;1; ; ; ; ;09;651,080603408701
3032731;1;3;1; ; ; ; ;09;651,080603408701
3032731;1;4;1; ; ; ; ;09;651,080603408701
3032732;1;1;1; ; ; ; ;09;200,05398139384
3032732;1;2;1; ; ; ; ;09;200,05398139384
3032732;1;3;1; ; ; ; ;09;200,05398139384
3032732;1;4;1; ; ; ; ;09;200,05398139384
3032733;1;1;2;1;2;76;1;09;180,038519864324
3032734;1;1;2;6; ; ; ;09;136,291612043362
3032734;1;2;1; ; ; ; ;09;136,291612043362
3032734;1;3;2;3;2;52;2;09;136,291612043362
3032735;1;1;1; ; ; ; ;09;145,453348359289
3032735;1;2;1; ; ; ; ;09;145,453348359289
3032736;1;1;1; ; ; ; ;09;227,435752928931
3032736;1;2;1; ; ; ; ;09;227,435752928931
3032736;1;3;2;3;2;91;1;09;227,435752928931
3032736;1;4;1; ; ; ; ;09;227,435752928931
3032736;1;5;1; ; ; ; ;09;227,435752928931
3032737;1;1;1; ; ; ; ;09;134,947542872526
3032737;1;2;2;1;2;27;1;09;134,947542872526
3032738;1;1;2;5;2;54;1;09;135,141951125015
3032739;1;1;2;6; ; ; ;09;137,049219558486
3032739;1;2;2;6; ; ; ;09;137,049219558486
3032739;1;3;2;6; ; ; ;09;137,049219558486
3032739;1;4;2;6; ; ; ;09;137,049219558486
3032739;1;5;2;6; ; ; ;09;137,049219558486
3032740;1;1;2;6; ; ; ;09;141,996047703797
3032741;1;1;2;6; ; ; ;09;179,948019754383
3032741;1;2;2;6; ; ; ;09;179,948019754383
3032741;1;3;1; ; ; ; ;09;179,948019754383
3032741;1;4;1; ; ; ; ;09;179,948019754383
3032742;1;1;2;6; ; ; ;09;193,199884815058
3032742;1;2;1; ; ; ; ;09;193,199884815058
3032742;1;3;1; ; ; ; ;09;193,199884815058
3032742;1;4;2;6; ; ; ;09;193,199884815058
3032743;1;1;2;6; ; ; ;09;81,0297462700975
3032743;1;2;2;6; ; ; ;09;81,0297462700975
3032743;1;3;2;3;2;11;1;09;81,0297462700975
3032743;1;4;2;3;2;11;1;09;81,0297462700975
3032743;1;5;2;6; ; ; ;09;81,0297462700975
3032744;1;1;2;6; ; ; ;09;141,996047703797
3032745;1;1;1; ; ; ; ;09;158,215401575994
3032745;1;2;1; ; ; ; ;09;158,215401575994
3032746;1;1;2;6; ; ; ;09;143,246379866445
3032746;1;2;1; ; ; ; ;09;143,246379866445
3032746;1;3;2;6; ; ; ;09;143,246379866445
3032747;1;1;1; ; ; ; ;09;162,718455007286
3032747;1;2;1; ; ; ; ;09;162,718455007286
3032747;1;3;1; ; ; ; ;09;162,718455007286
3032748;1;1;2;6; ; ; ;09;146,703680521937
3032748;1;2;2;6; ; ; ;09;146,703680521937
3032748;1;3;1; ; ; ; ;09;146,703680521937
3032748;1;4;1; ; ; ; ;09;146,703680521937
3032749;1;1;2;6; ; ; ;09;115,215930135796
3032749;1;2;2;4;2;52;2;09;115,215930135796
3032749;1;3;2;2;2;52;2;09;115,215930135796
3032750;1;1;2;6; ; ; ;09;204,362302477952
3032750;1;2;1; ; ; ; ;09;204,362302477952
3032750;1;3;1; ; ; ; ;09;204,362302477952
3032750;1;4;1; ; ; ; ;09;204,362302477952
3032751;1;1;2;6; ; ; ;09;121,218682191267
3032751;1;2;1; ; ; ; ;09;121,218682191267
3032752;1;1;2;6; ; ; ;09;190,892245077914
3032752;1;2;2;6; ; ; ;09;190,892245077914
3032752;1;3;2;6; ; ; ;09;190,892245077914
3032752;1;4;2;6; ; ; ;09;190,892245077914
3032752;1;5;2;6; ; ; ;09;190,892245077914
3032753;1;1;1; ; ; ; ;09;189,652084049624
3032753;1;2;1; ; ; ; ;09;189,652084049624
3032753;1;3;1; ; ; ; ;09;189,652084049624
3032753;1;4;1; ; ; ; ;09;189,652084049624
3032753;1;5;1; ; ; ; ;09;189,652084049624
3032753;1;6;1; ; ; ; ;09;189,652084049624
3032754;1;1;2;6; ; ; ;09;180,038519864324
3032755;1;1;2;6; ; ; ;09;137,438036063464
3032755;1;2;1; ; ; ; ;09;137,438036063464
3032755;1;3;1; ; ; ; ;09;137,438036063464
3032757;1;1;1; ; ; ; ;09;177,647638348042
3032757;1;2;2;6; ; ; ;09;177,647638348042
3032757;1;3;2;6; ; ; ;09;177,647638348042
3032757;1;4;2;6; ; ; ;09;177,647638348042
3032757;1;5;1; ; ; ; ;09;177,647638348042
3032757;1;6;1; ; ; ; ;09;177,647638348042
3032757;1;7;1; ; ; ; ;09;177,647638348042
3032757;1;8;1; ; ; ; ;09;177,647638348042
3032758;1;1;2;2;2;52;1;09;168,526798810268
3032758;1;2;2;2;2;52;1;09;168,526798810268
3032758;1;3;2;2;2;52;1;09;168,526798810268
3032759;1;1;2;6; ; ; ;09;150,100476445228
3032759;1;2;1; ; ; ; ;09;150,100476445228
3032759;1;3;2;6; ; ; ;09;150,100476445228
3032760;1;1;2;6; ; ; ;09;160,422370068837
3032761;1;1;1; ; ; ; ;09;174,773562450018
3032761;1;2;1; ; ; ; ;09;174,773562450018
3032761;1;3;1; ; ; ; ;09;174,773562450018
3032761;1;4;1; ; ; ; ;09;174,773562450018
3032762;1;1;1; ; ; ; ;09;211,669610590444
3032762;1;2;2;6; ; ; ;09;211,669610590444
3032762;1;3;1; ; ; ; ;09;211,669610590444
3032762;1;4;1; ; ; ; ;09;211,669610590444
3032763;1;1;1; ; ; ; ;09;137,243627810975
3032763;1;2;2;6; ; ; ;09;137,243627810975
3032763;1;3;2;3;2;52;2;09;137,243627810975
3032763;1;4;2;6; ; ; ;09;137,243627810975
3032765;1;1;2;6; ; ; ;09;143,246379866445
3032765;1;2;2;6; ; ; ;09;143,246379866445
3032765;1;3;2;6; ; ; ;09;143,246379866445
3032766;1;1;2;6; ; ; ;09;211,669610590444
3032766;1;2;2;6; ; ; ;09;211,669610590444
3032766;1;3;1; ; ; ; ;09;211,669610590444
3032767;1;1;1; ; ; ; ;09;168,332390557779
3032767;1;2;2;6; ; ; ;09;168,332390557779
3032767;1;3;1; ; ; ; ;09;168,332390557779
3032767;1;4;1; ; ; ; ;09;168,332390557779
3032768;1;1;2;6; ; ; ;09;179,948019754383
3032768;1;2;2;6; ; ; ;09;179,948019754383
3032768;1;3;1; ; ; ; ;09;179,948019754383
3032768;1;4;1; ; ; ; ;09;179,948019754383
3032769;1;1;2;6; ; ; ;09;120,172929415466
3032769;1;2;1; ; ; ; ;09;120,172929415466
3032770;1;1;2;6; ; ; ;09;180,038519864324
3032771;1;1;2;6; ; ; ;09;190,892245077914
3032771;1;2;2;6; ; ; ;09;190,892245077914
3032771;1;3;1; ; ; ; ;09;190,892245077914
3032771;1;4;1; ; ; ; ;09;190,892245077914
3032772;1;1;2;6; ; ; ;09;137,243627810975
3032772;1;2;2;6; ; ; ;09;137,243627810975
3032772;1;3;1; ; ; ; ;09;137,243627810975
3032772;2;1;2;5;2;86;1;09;137,243627810975
3032773;1;1;2;6; ; ; ;09;117,627478015488
3032773;1;2;2;6; ; ; ;09;117,627478015488
3032773;1;3;1; ; ; ; ;09;117,627478015488
3032773;1;4;1; ; ; ; ;09;117,627478015488
3032774;1;1;1; ; ; ; ;09;949,645037831388
3032774;1;2;1; ; ; ; ;09;949,645037831388
3032775;1;1;1; ; ; ; ;09;927,635214032252
3032775;1;2;2;6; ; ; ;09;927,635214032252
3032775;1;3;1; ; ; ; ;09;927,635214032252
3032775;1;4;1; ; ; ; ;09;927,635214032252
3032775;1;5;1; ; ; ; ;09;927,635214032252
3032775;1;6;1; ; ; ; ;09;927,635214032252
3032776;1;1;2;1;2;05;1;09;776,696714057568
3032776;1;2;1; ; ; ; ;09;776,696714057568
3032777;1;1;2;6; ; ; ;09;1040,92704510181
3032778;1;1;2;6; ; ; ;09;994,010830981437
3032778;1;2;2;6; ; ; ;09;994,010830981437
3032778;1;3;1; ; ; ; ;09;994,010830981437
3032778;1;4;1; ; ; ; ;09;994,010830981437
3032778;1;5;1; ; ; ; ;09;994,010830981437
3032779;1;1;2;6; ; ; ;09;919,897128296041
3032779;1;2;2;6; ; ; ;09;919,897128296041
3032779;1;3;2;6; ; ; ;09;919,897128296041
3032779;1;4;1; ; ; ; ;09;919,897128296041
3032781;1;1;2;1;2;05;1;09;969,79827343149
3032781;1;2;2;1;2;05;2;09;969,79827343149
3032781;1;3;1; ; ; ; ;09;969,79827343149
3032782;1;1;2;6; ; ; ;09;978,746459531313
3032782;1;2;1; ; ; ; ;09;978,746459531313
3032782;1;3;1; ; ; ; ;09;978,746459531313
3032783;1;1;2;6; ; ; ;09;1028,28103720738
3032783;1;2;2;6; ; ; ;09;1028,28103720738
3032784;1;1;1; ; ; ; ;09;1076,00441279674
3032784;1;2;1; ; ; ; ;09;1076,00441279674
3032784;1;3;1; ; ; ; ;09;1076,00441279674
3032785;1;1;1; ; ; ; ;09;1022,42957117907
3032785;1;2;1; ; ; ; ;09;1022,42957117907
3032786;1;1;1; ; ; ; ;09;943,594654297191
3032787;1;1;1; ; ; ; ;09;1051,26496350214
3032787;1;2;1; ; ; ; ;09;1051,26496350214
3032787;1;3;1; ; ; ; ;09;1051,26496350214
3032788;1;1;2;6; ; ; ;09;761,576357183846
3032788;1;2;2;6; ; ; ;09;761,576357183846
3032788;1;3;2;6; ; ; ;09;761,576357183846
3032788;1;4;2;6; ; ; ;09;761,576357183846
3032789;1;1;1; ; ; ; ;09;1028,28103720738
3032789;1;2;2;5;2;05;1;09;1028,28103720738
3032790;1;1;1; ; ; ; ;09;1028,11338725389
3032790;1;2;1; ; ; ; ;09;1028,11338725389
3032791;1;1;1; ; ; ; ;09;1028,28103720738
3032791;1;2;1; ; ; ; ;09;1028,28103720738
3032792;1;1;2;6; ; ; ;09;969,79827343149
3032792;1;2;2;6; ; ; ;09;969,79827343149
3032792;1;3;2;6; ; ; ;09;969,79827343149
3032793;1;1;1; ; ; ; ;09;665,415002580604
3032793;1;2;1; ; ; ; ;09;665,415002580604
3032793;1;3;1; ; ; ; ;09;665,415002580604
3032793;1;4;1; ; ; ; ;09;665,415002580604
3032793;1;5;1; ; ; ; ;09;665,415002580604
3032794;1;1;2;6; ; ; ;09;908,774660810094
3032794;1;2;2;6; ; ; ;09;908,774660810094
3032795;1;1;2;6; ; ; ;09;826,430209239524
3032795;1;2;2;6; ; ; ;09;826,430209239524
3032796;1;1;2;5;2;05;1;09;718,21395028168
3032796;1;2;2;6; ; ; ;09;718,21395028168
3032796;1;3;2;6; ; ; ;09;718,21395028168
3032799;1;1;1; ; ; ; ;09;718,21395028168
3032799;1;2;1; ; ; ; ;09;718,21395028168
3032799;1;3;1; ; ; ; ;09;718,21395028168
3032800;1;1;2;6; ; ; ;09;1150,36020297482
3032800;1;2;2;6; ; ; ;09;1150,36020297482
3032800;1;3;1; ; ; ; ;09;1150,36020297482
3032801;1;1;2;6; ; ; ;09;1236,38116621532
3032801;1;2;2;6; ; ; ;09;1236,38116621532
3032801;1;3;2;1;2;44;1;09;1236,38116621532
3032801;1;4;1; ; ; ; ;09;1236,38116621532
3032802;1;1;2;6; ; ; ;09;773,997828997832
3032802;1;2;1; ; ; ; ;09;773,997828997832
3032802;1;3;1; ; ; ; ;09;773,997828997832
3032802;1;4;1; ; ; ; ;09;773,997828997832
3032803;1;1;2;6; ; ; ;09;861,582014473645
3032803;1;2;1; ; ; ; ;09;861,582014473645
3032803;1;3;1; ; ; ; ;09;861,582014473645
3032803;1;4;1; ; ; ; ;09;861,582014473645
3032804;1;1;2;6; ; ; ;09;726,639669757732
3032804;1;2;1; ; ; ; ;09;726,639669757732
3032804;1;3;1; ; ; ; ;09;726,639669757732
3032804;1;4;1; ; ; ; ;09;726,639669757732
3032804;1;5;1; ; ; ; ;09;726,639669757732
3032804;1;7;1; ; ; ; ;09;726,639669757732
3032806;1;1;1; ; ; ; ;09;880,079488396382
3032806;1;2;1; ; ; ; ;09;880,079488396382
3032806;1;3;1; ; ; ; ;09;880,079488396382
3032807;1;1;2;2;2;05;2;09;1028,28103720738
3032807;1;2;2;2;2;05;2;09;1028,28103720738
3032808;1;1;1; ; ; ; ;09;1080,91233495496
3032809;1;1;1; ; ; ; ;09;832,312942820227
3032809;1;2;1; ; ; ; ;09;832,312942820227
3032809;1;3;1; ; ; ; ;09;832,312942820227
3032810;1;1;1; ; ; ; ;09;835,710207086371
3032810;1;2;1; ; ; ; ;09;835,710207086371
3032810;1;3;1; ; ; ; ;09;835,710207086371
3032810;1;4;1; ; ; ; ;09;835,710207086371
3032810;1;5;1; ; ; ; ;09;835,710207086371
3032811;1;1;2;6; ; ; ;09;826,430209239524
3032811;1;2;2;4;2;05;1;09;826,430209239524
3032812;1;1;1; ; ; ; ;09;911,315509655601
3032812;1;2;1; ; ; ; ;09;911,315509655601
3032812;1;3;1; ; ; ; ;09;911,315509655601
3032812;1;4;1; ; ; ; ;09;911,315509655601
3032813;1;1;1; ; ; ; ;09;832,48059277372
3032813;1;2;1; ; ; ; ;09;832,48059277372
3032813;1;3;1; ; ; ; ;09;832,48059277372
3032814;1;1;1; ; ; ; ;09;1080,91233495496
3032815;1;1;1; ; ; ; ;09;683,592874300473
3032815;1;2;1; ; ; ; ;09;683,592874300473
3032815;1;3;1; ; ; ; ;09;683,592874300473
3032815;1;4;1; ; ; ; ;09;683,592874300473
3032815;1;5;1; ; ; ; ;09;683,592874300473
3032817;1;1;1; ; ; ; ;09;969,79827343149
3032817;1;2;1; ; ; ; ;09;969,79827343149
3032817;1;3;1; ; ; ; ;09;969,79827343149
3032818;1;1;1; ; ; ; ;09;908,774660810094
3032818;1;2;1; ; ; ; ;09;908,774660810094
3032819;1;1;2;6; ; ; ;09;943,594654297191
3032820;1;1;1; ; ; ; ;09;1000,39651442262
3032820;1;2;1; ; ; ; ;09;1000,39651442262
3032820;1;3;1; ; ; ; ;09;1000,39651442262
3032820;1;4;1; ; ; ; ;09;1000,39651442262
3032821;1;1;2;6; ; ; ;09;972,696075997116
3032821;1;2;1; ; ; ; ;09;972,696075997116
3032822;1;1;2;6; ; ; ;09;1040,92704510181
3032823;1;1;1; ; ; ; ;09;861,582014473645
3032823;1;2;1; ; ; ; ;09;861,582014473645
3032823;1;3;1; ; ; ; ;09;861,582014473645
3032823;1;4;1; ; ; ; ;09;861,582014473645
3032824;1;1;1; ; ; ; ;09;972,696075997116
3032824;1;2;1; ; ; ; ;09;972,696075997116
3032825;1;1;1; ; ; ; ;09;867,632398007842
3032825;1;2;2;6; ; ; ;09;867,632398007842
3032825;1;3;1; ; ; ; ;09;867,632398007842
3032825;1;4;1; ; ; ; ;09;867,632398007842
3032825;1;5;2;6; ; ; ;09;867,632398007842
3032826;1;1;2;6; ; ; ;09;988,295747354226
3032826;1;2;2;6; ; ; ;09;988,295747354226
3032827;1;1;2;6; ; ; ;09;776,529064104075
3032827;1;2;1; ; ; ; ;09;776,529064104075
3032827;1;3;1; ; ; ; ;09;776,529064104075
3032828;1;1;2;6; ; ; ;09;993,659961226171
3032828;1;2;2;6; ; ; ;09;993,659961226171
3032828;1;3;2;6; ; ; ;09;993,659961226171
3032829;1;1;1; ; ; ; ;09;794,539285870451
3032829;1;2;1; ; ; ; ;09;794,539285870451
3032830;1;1;1; ; ; ; ;09;962,265903752723
3032830;1;2;2;6; ; ; ;09;962,265903752723
3032830;1;3;1; ; ; ; ;09;962,265903752723
3032830;1;4;2;3;2;27;1;09;962,265903752723
3032830;1;5;1; ; ; ; ;09;962,265903752723
3032830;1;6;1; ; ; ; ;09;962,265903752723
3032830;1;7;1; ; ; ; ;09;962,265903752723
3032831;1;1;2;2;2;05;2;09;794,539285870451
3032831;1;2;2;2;2;05;2;09;794,539285870451
3032832;1;1;2;6; ; ; ;09;929,812983578338
3032832;1;2;1; ; ; ; ;09;929,812983578338
3032832;1;3;1; ; ; ; ;09;929,812983578338
3032833;1;1;2;6; ; ; ;09;1080,91233495496
3032834;1;1;2;6; ; ; ;09;1224,28039914693
3032834;1;2;2;6; ; ; ;09;1224,28039914693
3032835;1;1;2;6; ; ; ;09;884,912973015412
3032836;1;1;1; ; ; ; ;09;935,863367112534
3032836;1;2;1; ; ; ; ;09;935,863367112534
3032836;1;3;2;6; ; ; ;09;935,863367112534
3032836;1;4;1; ; ; ; ;09;935,863367112534
3032837;1;1;1; ; ; ; ;09;794,539285870451
3032837;1;2;1; ; ; ; ;09;794,539285870451
3032838;1;1;2;6; ; ; ;09;692,342142894406
3032838;1;2;1; ; ; ; ;09;692,342142894406
3032838;1;3;1; ; ; ; ;09;692,342142894406
3032838;1;4;1; ; ; ; ;09;692,342142894406
3032840;1;1;2;6; ; ; ;09;926,115161783731
3032840;1;2;2;6; ; ; ;09;926,115161783731
3032840;1;3;1; ; ; ; ;09;926,115161783731
3032840;1;4;1; ; ; ; ;09;926,115161783731
3032841;1;1;1; ; ; ; ;09;1040,92704510181
3032842;1;1;2;6; ; ; ;09;993,659961226171
3032842;1;2;1; ; ; ; ;09;993,659961226171
3032842;1;3;1; ; ; ; ;09;993,659961226171
3032842;1;4;1; ; ; ; ;09;993,659961226171
3032843;1;1;1; ; ; ; ;09;575,208965389136
3032843;1;2;1; ; ; ; ;09;575,208965389136
3032843;1;4;2;6; ; ; ;09;575,208965389136
3032843;1;5;1; ; ; ; ;09;575,208965389136
3032843;1;6;1; ; ; ; ;09;575,208965389136
3032843;1;7;1; ; ; ; ;09;575,208965389136
3032844;1;1;2;1;2;05;1;09;1051,97507504857
3032844;1;2;2;1;2;05;1;09;1051,97507504857
3032844;1;3;2;1;2;05;1;09;1051,97507504857
3032845;1;1;1; ; ; ; ;09;949,645037831388
3032845;1;2;1; ; ; ; ;09;949,645037831388
3032846;1;1;1; ; ; ; ;09;1028,28103720738
3032846;1;2;2;6; ; ; ;09;1028,28103720738
3032847;1;1;2;6; ; ; ;09;884,577673108426
3032847;1;2;1; ; ; ; ;09;884,577673108426
3032847;1;3;2;1;2;05;1;09;884,577673108426
3032848;1;1;2;6; ; ; ;09;1086,96271848916
3032848;1;2;1; ; ; ; ;09;1086,96271848916
3032849;1;1;1; ; ; ; ;09;1080,91233495496
3032850;1;1;1; ; ; ; ;09;908,774660810094
3032851;1;1;1; ; ; ; ;09;838,332058802026
3032851;1;2;1; ; ; ; ;09;838,332058802026
3032851;1;3;1; ; ; ; ;09;838,332058802026
3032852;1;1;2;6; ; ; ;09;1040,92704510181
3032853;1;1;2;6; ; ; ;09;1052,14272500206
3032853;1;2;2;6; ; ; ;09;1052,14272500206
3032854;1;1;1; ; ; ; ;09;904,281022533168
3032854;1;2;1; ; ; ; ;09;904,281022533168
3032854;1;3;1; ; ; ; ;09;904,281022533168
3032854;1;4;1; ; ; ; ;09;904,281022533168
3032854;1;5;1; ; ; ; ;09;904,281022533168
3032854;1;6;1; ; ; ; ;09;904,281022533168
3032854;1;7;1; ; ; ; ;09;904,281022533168
3032855;1;1;1; ; ; ; ;09;1028,28103720738
3032855;1;2;2;2;2;05;2;09;1028,28103720738
3032856;1;1;1; ; ; ; ;09;1247,69259377944
3032856;1;2;1; ; ; ; ;09;1247,69259377944
3032856;1;3;2;6; ; ; ;09;1247,69259377944
3032857;1;1;2;5;2;11;1;09;999,511427254477
3032857;1;2;2;5;2;11;1;09;999,511427254477
3032857;1;3;2;6; ; ; ;09;999,511427254477
3032857;1;4;2;6; ; ; ;09;999,511427254477
3032858;1;1;1; ; ; ; ;09;867,433480501952
3032858;1;2;2;6; ; ; ;09;867,433480501952
3032858;1;3;1; ; ; ; ;09;867,433480501952
3032858;1;4;1; ; ; ; ;09;867,433480501952
3032859;1;1;2;6; ; ; ;09;803,099250697757
3032859;1;2;1; ; ; ; ;09;803,099250697757
3032859;1;3;1; ; ; ; ;09;803,099250697757
3032859;1;4;1; ; ; ; ;09;803,099250697757
3032859;1;5;1; ; ; ; ;09;803,099250697757
3032860;1;1;2;6; ; ; ;09;1080,91233495496
3032861;1;1;2;6; ; ; ;09;1196,39587636217
3032861;1;2;2;6; ; ; ;09;1196,39587636217
3032861;1;3;2;6; ; ; ;09;1196,39587636217
3032861;1;4;2;6; ; ; ;09;1196,39587636217
3032862;1;1;2;6; ; ; ;09;1079,2314313045
3032862;1;2;2;6; ; ; ;09;1079,2314313045
3032862;1;3;1; ; ; ; ;09;1079,2314313045
3032862;1;4;1; ; ; ; ;09;1079,2314313045
3032862;1;5;2;2;2;11;1;09;1079,2314313045
3032863;1;1;2;6; ; ; ;09;835,378395339347
3032863;1;2;1; ; ; ; ;09;835,378395339347
3032864;1;1;1; ; ; ; ;09;806,608785386446
3032864;1;2;2;6; ; ; ;09;806,608785386446
3032864;1;3;1; ; ; ; ;09;806,608785386446
3032865;1;1;2;6; ; ; ;09;943,758816090723
3032865;1;2;2;6; ; ; ;09;943,758816090723
3032865;1;3;1; ; ; ; ;09;943,758816090723
3032865;1;5;2;2;2;27;1;09;943,758816090723
3032866;1;1;2;6; ; ; ;09;835,710207086371
3032866;1;2;2;6; ; ; ;09;835,710207086371
3032866;1;3;1; ; ; ; ;09;835,710207086371
3032866;1;5;2;6; ; ; ;09;835,710207086371
3032867;1;1;2;6; ; ; ;09;1887,18930859438
3032868;1;1;2;6; ; ; ;09;2161,82466990992
3032869;1;1;1; ; ; ; ;09;890,963356549609
3032869;1;2;1; ; ; ; ;09;890,963356549609
3032870;1;1;2;6; ; ; ;09;943,926466044215
3032870;1;2;2;6; ; ; ;09;943,926466044215
3032870;1;3;2;6; ; ; ;09;943,926466044215
3032871;1;1;2;6; ; ; ;09;811,680869338197
3032871;1;2;2;6; ; ; ;09;811,680869338197
3032871;1;3;2;6; ; ; ;09;811,680869338197
3032871;1;4;2;6; ; ; ;09;811,680869338197
3032872;1;1;2;6; ; ; ;09;903,773526237571
3032872;1;2;2;6; ; ; ;09;903,773526237571
3032872;1;3;2;6; ; ; ;09;903,773526237571
3032872;1;4;2;6; ; ; ;09;903,773526237571
3032872;1;5;1; ; ; ; ;09;903,773526237571
3032873;1;1;2;2;2;05;1;09;560,096546188387
3032873;1;2;2;2;2;05;1;09;560,096546188387
3032873;1;4;2;2;2;05;1;09;560,096546188387
3032873;1;5;2;2;2;05;2;09;560,096546188387
3032874;1;1;1; ; ; ; ;09;800,55840185225
3032874;1;2;2;4;2;05;1;09;800,55840185225
3032875;1;1;1; ; ; ; ;09;850,291897034205
3032875;1;2;1; ; ; ; ;09;850,291897034205
3032875;1;3;1; ; ; ; ;09;850,291897034205
3032876;1;1;1; ; ; ; ;09;867,265830548459
3032876;1;2;1; ; ; ; ;09;867,265830548459
3032876;1;3;2;6; ; ; ;09;867,265830548459
3032876;1;4;1; ; ; ; ;09;867,265830548459
3032876;1;5;1; ; ; ; ;09;867,265830548459
3032877;1;1;2;6; ; ; ;09;1028,47995471327
3032877;1;2;2;1;2;08;1;09;1028,47995471327
3032877;1;3;1; ; ; ; ;09;1028,47995471327
3032878;1;1;1; ; ; ; ;09;659,731186505791
3032878;1;2;1; ; ; ; ;09;659,731186505791
3032878;1;3;1; ; ; ; ;09;659,731186505791
3032878;1;4;1; ; ; ; ;09;659,731186505791
3032879;1;1;2;6; ; ; ;09;943,594654297191
3032881;1;1;1; ; ; ; ;09;1660,75452153365
3032881;1;2;1; ; ; ; ;09;1660,75452153365
3032881;1;3;1; ; ; ; ;09;1660,75452153365
3032881;1;4;1; ; ; ; ;09;1660,75452153365
3032882;1;1;1; ; ; ; ;09;996,557763791798
3032882;1;2;2;6; ; ; ;09;996,557763791798
3032882;1;3;1; ; ; ; ;09;996,557763791798
3032883;1;1;2;2;2;05;1;09;1086,96271848916
3032883;1;2;2;2;2;05;1;09;1086,96271848916
3032884;1;1;1; ; ; ; ;09;969,79827343149
3032884;1;2;2;6; ; ; ;09;969,79827343149
3032884;1;3;2;1;2;05;2;09;969,79827343149
3032885;1;1;1; ; ; ; ;09;867,265830548459
3032885;1;2;1; ; ; ; ;09;867,265830548459
3032885;1;4;1; ; ; ; ;09;867,265830548459
3032885;1;5;1; ; ; ; ;09;867,265830548459
3032886;1;1;1; ; ; ; ;09;959,526137401325
3032886;1;2;1; ; ; ; ;09;959,526137401325
3032886;1;3;1; ; ; ; ;09;959,526137401325
3032886;1;4;1; ; ; ; ;09;959,526137401325
3032887;1;1;1; ; ; ; ;09;1052,14272500206
3032887;1;2;1; ; ; ; ;09;1052,14272500206
3032888;1;1;2;6; ; ; ;09;1028,11338725389
3032888;1;2;2;4;2;70;2;09;1028,11338725389
3032888;1;3;1; ; ; ; ;09;1028,11338725389
3032889;1;1;1; ; ; ; ;09;879,061506987106
3032890;1;1;1; ; ; ; ;09;1079,2314313045
3032890;1;2;1; ; ; ; ;09;1079,2314313045
3032890;1;3;2;6; ; ; ;09;1079,2314313045
3032890;1;4;1; ; ; ; ;09;1079,2314313045
3032890;1;5;1; ; ; ; ;09;1079,2314313045
3032891;1;1;1; ; ; ; ;09;993,659961226171
3032891;1;2;2;6; ; ; ;09;993,659961226171
3032891;1;3;1; ; ; ; ;09;993,659961226171
3032891;1;4;1; ; ; ; ;09;993,659961226171
3032892;1;1;2;6; ; ; ;09;2093,95485727201
3032892;1;2;2;6; ; ; ;09;2093,95485727201
3032893;1;1;2;1;2;05;1;09;2055,89147460078
3032893;1;2;2;1;2;05;1;09;2055,89147460078
3032893;1;3;2;1;2;05;1;09;2055,89147460078
3032894;1;1;2;6; ; ; ;09;969,79827343149
3032894;1;2;2;6; ; ; ;09;969,79827343149
3032894;1;3;2;6; ; ; ;09;969,79827343149
3032895;1;1;2;1;2;05;1;09;988,128097400733
3032895;1;2;2;1;2;05;1;09;988,128097400733
3032895;1;3;2;1;2;05;2;09;988,128097400733
3032896;1;1;2;6; ; ; ;09;923,217359218103
3032896;1;2;1; ; ; ; ;09;923,217359218103
3032896;1;3;1; ; ; ; ;09;923,217359218103
3032896;1;4;1; ; ; ; ;09;923,217359218103
3032896;1;5;1; ; ; ; ;09;923,217359218103
3032897;1;1;1; ; ; ; ;09;1076,00441279674
3032897;1;2;1; ; ; ; ;09;1076,00441279674
3032897;1;3;1; ; ; ; ;09;1076,00441279674
