Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
5139992;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;02;971,762396382072
5139993;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;1075,55819805494
5139993;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1075,55819805494
5139993;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1075,55819805494
5139993;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1075,55819805494
5139994;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;02;901,937783822672
5139994;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;901,937783822672
5139995;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;785,865475342695
5139995;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;785,865475342695
5139995;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;785,865475342695
5139996;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1317,91031249558
5139996;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1317,91031249558
5139996;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;02;1317,91031249558
5139997;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;954,20887978457
5139997;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;954,20887978457
5139998;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1073,06949194179
5139998;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1073,06949194179
5139999;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;02;1181,49618374087
5139999;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;02;1181,49618374087
5139999;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1181,49618374087
5140000;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;989,862720785785
5140000;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;989,862720785785
5140000;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;989,862720785785
5140000;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;989,862720785785
5140000;1;5;2;2;19; ;2; ; ;1;2; ; ;1; ;02;989,862720785785
5140001;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1087,83470486205
5140002;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1132,6343180116
5140002;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1132,6343180116
5140002;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1132,6343180116
5140003;1;1;2;2;52; ;3;52; ;2;2; ; ;1; ;02;1162,39022266702
5140003;1;2;2;2;52; ;3;52; ;2;2; ; ;1; ;02;1162,39022266702
5140003;1;3;2;2;52; ;3;52; ;2;2; ; ;1; ;02;1162,39022266702
5140003;1;4;2;2;52; ;2; ; ;1;2; ; ;1; ;02;1162,39022266702
5140004;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;02;759,604616731952
5140004;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;02;759,604616731952
5140004;1;3;2;2;52; ;2; ; ;1;2; ; ;1; ;02;759,604616731952
5140005;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;02;1107,17088846666
5140005;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;02;1107,17088846666
5140005;1;3;2;2;8; ;2; ; ;1;2; ; ;1; ;02;1107,17088846666
5140005;1;4;2;2;76; ;2; ; ;1;2; ; ;1; ;02;1107,17088846666
5140005;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1107,17088846666
5140005;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1107,17088846666
5140006;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;02;893,230441809431
5140006;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;893,230441809431
5140008;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1155,67706796963
5140032;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;884,38426722517
5140032;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;02;884,38426722517
5140037;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;02;1502,31950288045
5140037;1;2;2;2;17; ;3;66; ;1;2; ; ;1; ;02;1502,31950288045
5140037;1;3;2;1; ; ;1; ; ; ;2; ; ;1; ;02;1502,31950288045
5140037;1;4;2;2;66; ;2; ; ;1;2; ; ;1; ;02;1502,31950288045
5140037;1;5;2;2;66; ;2; ; ;1;2; ; ;1; ;02;1502,31950288045
5140037;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;02;1502,31950288045
5140037;1;7;2;2;66; ;2; ; ;1;2; ; ;1; ;02;1502,31950288045
5140272;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;3761,16400686385
5140272;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;3761,16400686385
5140272;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3761,16400686385
5140272;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3761,16400686385
5140272;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3761,16400686385
5140273;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;02;3614,73150477185
5140273;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;02;3614,73150477185
5140273;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3614,73150477185
5140273;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3614,73150477185
5140273;1;5;2;2;73; ;2; ; ;1;2; ; ;1; ;02;3614,73150477185
5140274;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;02;2838,14507072313
5140274;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;02;2838,14507072313
5140275;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3566,26704224879
5140299;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6075,71683586622
5140300;1;1;2;2;5; ;3;23; ;1;2; ; ;1; ;02;5668,22255582804
5140300;1;2;2;2;23; ;3;23; ;1;2; ; ;1; ;02;5668,22255582804
5140301;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6806,14958117489
5140301;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6806,14958117489
5140301;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;02;6806,14958117489
5140302;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140302;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140302;1;3;2;2;23; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140303;1;1;1;2;23; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140303;1;2;2;1; ; ;3;5; ;1;2; ; ;1; ;02;2795,79253630424
5140303;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;02;2795,79253630424
5140304;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6075,71683586622
5140305;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;02;6332,57691581178
5140305;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6332,57691581178
5140305;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6332,57691581178
5140305;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6332,57691581178
5140305;2;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6332,57691581178
5140305;2;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6332,57691581178
5140305;2;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6332,57691581178
5140305;2;4;1;1; ; ;1; ; ; ;2; ; ;1; ;02;6332,57691581178
5140306;1;1;2;1; ; ;3;23; ;2;2; ; ;1; ;02;6075,71683586622
5140307;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4336,37817306825
5140307;1;2;2;1; ; ;3;11; ;1;2; ; ;1; ;02;4336,37817306825
5140307;1;3;2;2;13; ;3;11; ;1;2; ; ;1; ;02;4336,37817306825
5140307;1;4;2;2;11; ;1; ; ; ;2; ; ;1; ;02;4336,37817306825
5140307;1;5;2;2;11; ;1; ; ; ;2; ; ;1; ;02;4336,37817306825
5140308;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4916,01561302238
5140308;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4916,01561302238
5140308;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4916,01561302238
5140309;1;1;2;2;23; ;3;13; ;1;2; ; ;1; ;02;6811,98740758539
5140309;1;2;2;2;23; ;3;23; ;1;2; ; ;1; ;02;6811,98740758539
5140309;1;3;2;2;23; ;3;23; ;1;2; ; ;1; ;02;6811,98740758539
5140309;1;4;2;2;23; ;3;23; ;1;2; ; ;1; ;02;6811,98740758539
5140310;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140313;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;8277,96203870078
5140313;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;8277,96203870078
5140313;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;8277,96203870078
5140313;1;4;2;2;23; ;3;23; ;1;2; ; ;1; ;02;8277,96203870078
5140313;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;02;8277,96203870078
5140314;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3717,63229670268
5140314;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;02;3717,63229670268
5140314;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;3717,63229670268
5140315;1;1;2;2;5; ;2; ; ;2;2; ; ;1; ;02;5290,03293582106
5140315;1;2;1;1; ; ;2; ; ;2;2; ; ;2;8;02;5290,03293582106
5140316;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;4736,34199057222
5140316;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;4736,34199057222
5140317;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140317;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140317;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140317;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140317;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140318;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6136,72210111491
5140318;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6136,72210111491
5140318;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6136,72210111491
5140318;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6136,72210111491
5140320;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6293,34584806008
5140320;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6293,34584806008
5140321;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;4720,70977260135
5140321;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;02;4720,70977260135
5140321;1;3;2;2;23; ;2; ; ;1;2; ; ;1; ;02;4720,70977260135
5140323;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7290,28134443263
5140323;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7290,28134443263
5140323;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7290,28134443263
5140323;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;02;7290,28134443263
5140324;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140324;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140327;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;02;3484,37106653794
5140327;1;2;2;2;5; ;3;27; ;1;3;27; ;1; ;02;3484,37106653794
5140327;1;3;2;2;5; ;3;27; ;1;3;27; ;1; ;02;3484,37106653794
5140328;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7174,5448096215
5140328;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7174,5448096215
5140328;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7174,5448096215
5140328;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7174,5448096215
5140328;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;02;7174,5448096215
5140329;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7470,80809427424
5140329;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7470,80809427424
5140329;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7470,80809427424
5140329;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7470,80809427424
5140329;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;02;7470,80809427424
5140329;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;02;7470,80809427424
5140330;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6706,59423861046
5140330;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6706,59423861046
5140330;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;6706,59423861046
5140330;1;4;2;1; ; ;3;70; ;1;2; ; ;1; ;02;6706,59423861046
5140330;1;5;2;1; ; ;3;70; ;1;2; ; ;1; ;02;6706,59423861046
5140330;1;6;2;2;70; ;1; ; ; ;2; ; ;1; ;02;6706,59423861046
5140330;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;02;6706,59423861046
5140331;1;1;2;2;5; ;3;23; ;1;2; ; ;1; ;02;7290,28134443263
5140331;1;2;2;2;5; ;3;23; ;1;2; ; ;1; ;02;7290,28134443263
5140331;1;3;2;2;5; ;3;23; ;1;2; ; ;1; ;02;7290,28134443263
5140331;1;4;2;2;23; ;1; ; ; ;2; ; ;1; ;02;7290,28134443263
5140332;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;2795,79253630424
5140334;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;5668,22255582804
5140334;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;5668,22255582804
5140335;1;1;2;2;23; ;3;23; ;1;3;23; ;1; ;02;6075,71683586622
5140336;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1425,2564770092
5140336;1;2;2;1; ; ;3;5; ;1;2; ; ;2; ;02;1425,2564770092
5140336;1;3;2;1; ; ;3;23; ;1;2; ; ;2; ;02;1425,2564770092
5140336;1;4;2;2;23; ;3;23; ;1;2; ; ;2; ;02;1425,2564770092
5140337;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1387,58584679606
5140337;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1387,58584679606
5140337;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1387,58584679606
5140337;1;4;2;2;23; ;3;23; ;1;2; ; ;2; ;02;1387,58584679606
5140337;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1387,58584679606
5140337;1;6;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1387,58584679606
5140338;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1150,17407854881
5140338;1;2;2;2;5; ;2; ; ;1;2; ; ;2; ;02;1150,17407854881
5140338;1;3;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1150,17407854881
5140338;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1150,17407854881
5140339;1;1;2;2;23; ;3;23; ;1;2; ; ;2; ;02;4209,01182391076
5140339;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;4209,01182391076
5140339;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;4209,01182391076
5140339;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;4209,01182391076
5140339;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;02;4209,01182391076
5140340;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2265,02486843399
5140340;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2265,02486843399
5140340;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2265,02486843399
5140340;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2265,02486843399
5140341;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3394,04110492102
5140341;1;2;2;2;5; ;4; ;3; ;2; ; ;2; ;02;3394,04110492102
5140341;1;3;2;1; ; ;2; ; ;2;2; ; ;2; ;02;3394,04110492102
5140341;1;4;1;1; ; ;1; ; ; ;2; ; ;2; ;02;3394,04110492102
5140341;1;5;2;2;23; ;2; ; ;2;2; ; ;2; ;02;3394,04110492102
5140342;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1966,79342667147
5140342;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1966,79342667147
5140343;1;1;2;2;5; ;2; ; ;2;2; ; ;2; ;02;2651,19477556553
5140343;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2651,19477556553
5140343;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2651,19477556553
5140343;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2651,19477556553
5140344;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1188,01419927458
5140344;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1188,01419927458
5140344;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1188,01419927458
5140344;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1188,01419927458
5140344;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1188,01419927458
5140345;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2050,62446250489
5140345;1;2;2;2;5; ;2; ; ;2;2; ; ;2; ;02;2050,62446250489
5140345;1;3;2;2;5; ;2; ; ;2;2; ; ;2; ;02;2050,62446250489
5140345;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2050,62446250489
5140347;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1506,54332927614
5140347;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1506,54332927614
5140348;1;1;2;1; ; ;3;5; ;2;2; ; ;2; ;02;1981,81902709606
5140348;1;2;2;2;5; ;3;5; ;2;2; ; ;2; ;02;1981,81902709606
5140348;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1981,81902709606
5140349;1;1;2;2;5; ;2; ; ;2;2; ; ;2; ;02;2238,68250943015
5140349;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2238,68250943015
5140349;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2238,68250943015
5140349;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2238,68250943015
5140350;1;1;2;2;70; ;2; ; ;2;2; ; ;2; ;02;2410,77292227779
5140350;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2410,77292227779
5140350;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;02;2410,77292227779
5140350;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2410,77292227779
5140351;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1618,49099177004
5140351;1;2;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1618,49099177004
5140352;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1869,87136460216
5140352;1;2;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1869,87136460216
5140352;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1869,87136460216
5140353;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3214,17551234538
5140353;1;2;2;2;5; ;3;5; ;2;2; ; ;2; ;02;3214,17551234538
5140353;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3214,17551234538
5140354;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1695,43361020501
5140356;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;3020,94099758454
5140356;1;2;2;2;5; ;2; ; ;2;2; ; ;2; ;02;3020,94099758454
5140356;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3020,94099758454
5140356;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3020,94099758454
5140356;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3020,94099758454
5140357;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2971,42434249993
5140357;1;2;2;2;23; ;2; ; ;2;2; ; ;2; ;02;2971,42434249993
5140357;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2971,42434249993
5140357;1;4;2;2;23; ;3;23; ;2;3;23; ;2; ;02;2971,42434249993
5140357;1;5;2;2;23; ;3;23; ;2;3;23; ;2; ;02;2971,42434249993
5140357;1;6;2;2;23; ;2; ; ;2;2; ; ;2; ;02;2971,42434249993
5140357;1;7;2;2;23; ;3;23; ;2;3;23; ;2; ;02;2971,42434249993
5140358;1;1;2;1; ; ;2; ; ;2;2; ; ;2; ;02;1659,78940989617
5140358;1;2;2;1; ; ;3;13; ;1;2; ; ;2; ;02;1659,78940989617
5140358;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1659,78940989617
5140358;1;4;2;2;13; ;1; ; ; ;2; ; ;2; ;02;1659,78940989617
5140358;1;5;2;1; ; ;1; ; ; ;3;11; ;1;10;02;1659,78940989617
5140359;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1583,32078642994
5140359;1;2;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1583,32078642994
5140359;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1583,32078642994
5140359;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1583,32078642994
5140359;1;5;1;1; ; ;1; ; ; ;2; ; ;2; ;02;1583,32078642994
5140359;1;6;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1583,32078642994
5140359;1;7;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1583,32078642994
5140360;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;2111,45787616876
5140361;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2119,42989791372
5140361;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2119,42989791372
5140361;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2119,42989791372
5140361;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2119,42989791372
5140361;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2119,42989791372
5140362;1;1;2;2;5; ;2; ; ;2;2; ; ;2; ;02;1603,46539134545
5140363;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3928,35016613931
5140363;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3928,35016613931
5140363;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3928,35016613931
5140363;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3928,35016613931
5140363;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3928,35016613931
5140363;1;6;1;1; ; ;1; ; ; ;2; ; ;2; ;02;3928,35016613931
5140363;1;7;1;1; ; ;1; ; ; ;1; ; ; ; ;02;3928,35016613931
5140363;1;8;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3928,35016613931
5140364;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1789,74917061408
5140364;1;2;2;2;23; ;2; ; ;2;2; ; ;2; ;02;1789,74917061408
5140364;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1789,74917061408
5140365;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;3282,98094775421
5140365;1;2;2;2;5; ;2; ; ;2;2; ; ;2; ;02;3282,98094775421
5140365;1;3;1;1; ; ;1; ; ; ;2; ; ;2; ;02;3282,98094775421
5140365;1;4;1;1; ; ;1; ; ; ;2; ; ;2; ;02;3282,98094775421
5140366;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1506,54332927614
5140366;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1506,54332927614
5140367;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1710,45921062959
5140367;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1710,45921062959
5140368;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1687,29642717887
5140368;1;2;2;2;5; ;2; ; ;2;2; ; ;2; ;02;1687,29642717887
5140368;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1687,29642717887
5140369;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2628,35290376001
5140369;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2628,35290376001
5140369;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2628,35290376001
5140369;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2628,35290376001
5140369;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2628,35290376001
5140370;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;2315,37375752221
5140371;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2302,8923406641
5140371;1;2;2;2;23; ;2; ; ;2;2; ; ;2; ;02;2302,8923406641
5140371;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2302,8923406641
5140371;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2302,8923406641
5140372;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1846,70858115144
5140372;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1846,70858115144
5140372;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1846,70858115144
5140372;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1846,70858115144
5140373;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1618,49099177004
5140373;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1618,49099177004
5140374;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2184,90267444591
5140374;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2184,90267444591
5140374;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2184,90267444591
5140374;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2184,90267444591
5140375;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;2504,55921639465
5140375;1;2;2;2;5; ;2; ; ;2;2; ; ;2; ;02;2504,55921639465
5140375;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2504,55921639465
5140375;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2504,55921639465
5140375;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2504,55921639465
5140376;1;1;2;2;23; ;2; ; ;2;2; ; ;2; ;02;2126,48347659335
5140376;1;2;2;2;23; ;3;23; ;2;3;23; ;2; ;02;2126,48347659335
5140377;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1506,54332927614
5140377;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;02;1506,54332927614
5140379;1;1;2;2;25; ;3;25; ;2;2; ; ;2; ;02;2318,57299325032
5140379;1;2;2;2;25; ;3;25; ;2;2; ; ;2; ;02;2318,57299325032
5140379;1;3;2;2;25; ;3;25; ;2;2; ; ;2; ;02;2318,57299325032
5140379;1;4;2;2;25; ;3;25; ;2;2; ; ;2; ;02;2318,57299325032
5140380;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;02;2300,69107610286
5140380;1;2;1;2;25; ;2; ; ;2;2; ; ;2; ;02;2300,69107610286
