Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
5115989;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;3719,28458236212
5115989;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;01;3719,28458236212
5115989;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3719,28458236212
5115989;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3719,28458236212
5115990;1;1;2;2;23; ;3;23; ;1;2; ; ;1; ;01;3044,42709559024
5115990;1;2;2;2;23; ;3;23; ;1;2; ; ;1; ;01;3044,42709559024
5115991;1;1;2;3; ;3;2; ; ;1;2; ; ;1; ;01;4475,8093022436
5115991;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;01;4475,8093022436
5115991;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;01;4475,8093022436
5115991;1;4;2;3; ;3;1; ; ; ;2; ; ;1; ;01;4475,8093022436
5115992;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;3729,63462168164
5115992;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3729,63462168164
5115993;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;3362,80699646008
5115993;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;01;3362,80699646008
5115994;1;1;1;2;73; ;2; ; ;1;2; ; ;1; ;01;2911,13401520187
5115995;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3203,75130826431
5115996;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;3462,11964097914
5115997;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;2900,78397588234
5115997;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;01;2900,78397588234
5115997;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2900,78397588234
5115998;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4294,3792300448
5115998;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4294,3792300448
5115998;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;4294,3792300448
5115998;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;01;4294,3792300448
5115999;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;3243,45239242362
5115999;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;3243,45239242362
5115999;1;3;2;2;13; ;3;13; ;1;2; ; ;1; ;01;3243,45239242362
5115999;1;4;2;2;13; ;2; ; ;1;2; ; ;1; ;01;3243,45239242362
5115999;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;01;3243,45239242362
5116000;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;3168,43624228789
5116000;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3168,43624228789
5116000;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3168,43624228789
5116002;1;1;2;2;47; ;2; ; ;1;2; ; ;1; ;01;4077,63409186958
5116002;1;2;2;2;47; ;3;47; ;1;2; ; ;1; ;01;4077,63409186958
5116002;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;4077,63409186958
5116002;1;4;2;2;44; ;3;44; ;1;2; ; ;1; ;01;4077,63409186958
5116002;1;5;2;2;44; ;3;47; ;1;2; ; ;1; ;01;4077,63409186958
5116002;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;01;4077,63409186958
5116003;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;4475,8093022436
5116003;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;01;4475,8093022436
5116003;1;3;1;2;50; ;2; ; ;1;2; ; ;1; ;01;4475,8093022436
5116003;1;4;2;2;50; ;2; ; ;1;2; ; ;1; ;01;4475,8093022436
5116004;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3302,79542830506
5116004;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3302,79542830506
5116005;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4450,8442755867
5116005;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4450,8442755867
5116005;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4450,8442755867
5116005;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4450,8442755867
5116006;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;2703,67281071736
5116006;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2703,67281071736
5116006;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2703,67281071736
5116007;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;3362,80699646008
5116007;1;2;2;2;25; ;2; ; ;1;2; ; ;1; ;01;3362,80699646008
5116008;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;3486,81614315773
5116008;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;3486,81614315773
5116008;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3486,81614315773
5116009;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;3243,45239242362
5116009;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;3243,45239242362
5116009;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3243,45239242362
5116009;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3243,45239242362
5116009;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3243,45239242362
5116010;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;3178,78628160741
5116011;1;1;2;2;15; ;3;15; ;1;2; ; ;1; ;01;3203,75130826431
5116012;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2875,6816635224
5116012;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2875,6816635224
5116012;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2875,6816635224
5116012;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2875,6816635224
5116013;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2617,45061651062
5116013;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2617,45061651062
5116013;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2617,45061651062
5116014;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;2483,09143049344
5116014;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2483,09143049344
5116014;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2483,09143049344
5116014;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2483,09143049344
5116015;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2838,03199673453
5116015;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2838,03199673453
5116016;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;3387,77202311698
5116016;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3387,77202311698
5116017;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2961,90385772915
5116017;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2961,90385772915
5116017;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2961,90385772915
5116017;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2961,90385772915
5116018;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;4059,32014818654
5116018;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4059,32014818654
5116019;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4146,1237757387
5116019;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4146,1237757387
5116019;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;4146,1237757387
5116019;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;01;4146,1237757387
5116020;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4135,05501737073
5116020;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4135,05501737073
5116020;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4135,05501737073
5116020;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4135,05501737073
5116020;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;4135,05501737073
5116021;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;3522,13120913415
5116022;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2827,68195741501
5116022;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2827,68195741501
5116022;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2827,68195741501
5116022;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2827,68195741501
5116023;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3168,43624228789
5116023;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;01;3168,43624228789
5116023;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3168,43624228789
5116024;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;2741,45976320827
5116024;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2741,45976320827
5116024;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2741,45976320827
5116024;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2741,45976320827
5116025;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3464,61520599295
5116025;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;3464,61520599295
5116025;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3464,61520599295
5116025;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3464,61520599295
5116025;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3464,61520599295
5116025;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3464,61520599295
5116026;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3584,20667729649
5116026;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3584,20667729649
5116026;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3584,20667729649
5116026;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3584,20667729649
5116028;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3203,75130826431
5116029;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;3218,09777112338
5116029;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3218,09777112338
5116029;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3218,09777112338
5116029;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3218,09777112338
5116029;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3218,09777112338
5116030;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3095,15473005453
5116030;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3095,15473005453
5116031;1;1;1;2;50; ;2; ; ;1;2; ; ;1; ;01;3178,78628160741
5116032;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;3924,96096216937
5116032;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;01;3924,96096216937
5116032;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3924,96096216937
5116033;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;01;2911,13401520187
5116034;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;01;2436,02054431182
5116034;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2436,02054431182
5116034;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;2436,02054431182
5116035;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3069,39212224714
5116035;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3069,39212224714
5116036;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3525,27162792221
5116036;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3525,27162792221
5116036;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3525,27162792221
5116036;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3525,27162792221
5116036;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3525,27162792221
5116036;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3525,27162792221
5116036;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3525,27162792221
5116039;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;3228,4478104429
5116039;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;01;3228,4478104429
5116039;1;3;2;2;25; ;2; ; ;1;2; ; ;1; ;01;3228,4478104429
5116040;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3044,42709559024
5116040;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3044,42709559024
5116047;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;3203,75130826431
5116071;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;444,523622512824
5116071;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;444,523622512824
5116071;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;444,523622512824
5116071;1;4;2;2;13; ;2; ; ;1;2; ; ;1; ;01;444,523622512824
5116071;1;5;2;2;13; ;2; ; ;1;2; ; ;1; ;01;444,523622512824
5116071;1;6;2;2;13; ;2; ; ;1;2; ; ;1; ;01;444,523622512824
5116071;1;7;2;2;13; ;2; ; ;1;2; ; ;1; ;01;444,523622512824
5116071;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;01;444,523622512824
5116071;1;9;1;1; ; ;2; ; ;1;2; ; ;1; ;01;444,523622512824
5116074;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;384,50413849341
5116074;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;384,50413849341
5116074;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;384,50413849341
5116074;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;384,50413849341
5116075;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;399,928784802302
5116075;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;399,928784802302
5116075;1;3;2;2;13; ;2; ; ;1;2; ; ;1; ;01;399,928784802302
5116076;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;393,277476313161
5116076;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;393,277476313161
5116076;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;393,277476313161
5116076;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;01;393,277476313161
5116076;1;5;2;2;13; ;2; ; ;1;2; ; ;1; ;01;393,277476313161
5116076;1;6;2;2;23; ;2; ; ;1;2; ; ;1; ;01;393,277476313161
5116077;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;355,16004528863
5116077;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;355,16004528863
5116077;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;355,16004528863
5116077;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;355,16004528863
5116077;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;355,16004528863
5116078;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;01;411,288727569771
5116078;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;411,288727569771
5116078;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;411,288727569771
5116078;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;411,288727569771
5116078;1;5;2;2;13; ;2; ; ;1;2; ; ;1; ;01;411,288727569771
5116078;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;411,288727569771
5116078;1;7;2;1; ; ;2; ; ;1;2; ; ;1; ;01;411,288727569771
5116079;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;341,04994348391
5116079;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;341,04994348391
5116079;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;341,04994348391
5116079;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;341,04994348391
5116079;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;341,04994348391
5116080;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;357,951681961147
5116080;1;2;2;2;70; ;2; ; ;1;2; ; ;1; ;01;357,951681961147
5116080;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;357,951681961147
5116081;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;367,514078530313
5116081;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;01;367,514078530313
5116081;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;367,514078530313
5116081;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;367,514078530313
5116082;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;426,376694394961
5116082;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;01;426,376694394961
5116082;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;01;426,376694394961
5116086;1;1;2;3; ;11;2; ; ;1;2; ; ;1; ;01;407,005391896564
5116086;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;01;407,005391896564
5116086;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;407,005391896564
5116087;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;01;414,811719902694
5116087;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;01;414,811719902694
5116087;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;414,811719902694
5116088;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;364,722441857797
5116088;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;364,722441857797
5116088;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;364,722441857797
5116088;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;364,722441857797
5116088;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;364,722441857797
5116088;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;364,722441857797
5116089;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;411,056595025673
5116089;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;411,056595025673
5116089;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;411,056595025673
5116089;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;411,056595025673
5116089;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;01;411,056595025673
5116090;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;433,557848428828
5116090;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;01;433,557848428828
5116090;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;433,557848428828
5116090;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;433,557848428828
5116091;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;420,61899159484
5116091;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;420,61899159484
5116091;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;420,61899159484
5116091;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;420,61899159484
5116091;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;420,61899159484
5116091;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;01;420,61899159484
5116092;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;363,376767431976
5116092;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;363,376767431976
5116092;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;363,376767431976
5116093;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;404,213755224048
5116093;1;2;2;2;70; ;2; ; ;1;2; ; ;1; ;01;404,213755224048
5116093;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;404,213755224048
5116093;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;404,213755224048
5116093;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;404,213755224048
5116094;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;426,130185034898
5116094;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;426,130185034898
5116094;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;426,130185034898
5116094;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;426,130185034898
5116094;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;426,130185034898
5116095;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;406,652700848357
5116095;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;406,652700848357
5116095;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;406,652700848357
5116095;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;406,652700848357
5116095;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;406,652700848357
5116095;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;406,652700848357
5116096;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;397,578160663853
5116096;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;397,578160663853
5116096;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;01;397,578160663853
5116096;1;4;2;2;88; ;3;88; ;1;3;88; ;1; ;01;397,578160663853
5116097;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;405,980683025499
5116097;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;405,980683025499
5116097;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;405,980683025499
5116097;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;405,980683025499
5116097;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;405,980683025499
5116097;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;405,980683025499
5116097;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;01;405,980683025499
5116098;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;394,651358654882
5116098;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;394,651358654882
5116098;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;394,651358654882
5116098;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;394,651358654882
5116099;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;380,51063845331
5116099;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;380,51063845331
5116099;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;380,51063845331
5116100;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;474,786242900525
5116100;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;474,786242900525
5116100;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;474,786242900525
5116100;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;474,786242900525
5116100;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;474,786242900525
5116101;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;375,220718318936
5116101;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;375,220718318936
5116101;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;375,220718318936
5116101;1;4;2;2;23; ;2; ; ;1;2; ; ;1; ;01;375,220718318936
5116101;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;375,220718318936
5116102;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;429,977153006896
5116102;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;429,977153006896
5116102;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;429,977153006896
5116102;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;429,977153006896
5116102;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;429,977153006896
5116102;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;429,977153006896
5116102;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;01;429,977153006896
5116103;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;367,571781619322
5116103;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;367,571781619322
5116103;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;367,571781619322
5116103;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;367,571781619322
5116103;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;367,571781619322
5116105;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;439,697737450266
5116105;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;439,697737450266
5116105;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;439,697737450266
5116105;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;439,697737450266
5116107;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,233786368261
5116107;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,233786368261
5116107;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;448,233786368261
5116107;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;01;448,233786368261
5116108;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;368,945663961042
5116108;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;368,945663961042
5116108;1;3;2;2;13; ;2; ; ;1;2; ; ;1; ;01;368,945663961042
5116109;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;383,710434911134
5116109;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;383,710434911134
5116109;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;383,710434911134
5116109;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;383,710434911134
5116109;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;383,710434911134
5116109;1;6;2;1; ; ;2; ; ;1;2; ; ;1; ;01;383,710434911134
5116109;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;01;383,710434911134
5116109;1;8;1;1; ; ;2; ; ;1;2; ; ;1; ;01;383,710434911134
5116110;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;416,567788465731
5116110;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;416,567788465731
5116110;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;416,567788465731
5116110;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;416,567788465731
5116112;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;369,239017171701
5116113;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;352,306660297613
5116113;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;352,306660297613
5116114;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;357,951681961147
5116114;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;357,951681961147
5116114;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;357,951681961147
5116118;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;378,461216679614
5116118;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;378,461216679614
5116118;1;3;2;2;13; ;2; ; ;1;2; ; ;1; ;01;378,461216679614
5116118;1;4;2;2;70; ;2; ; ;1;2; ; ;1; ;01;378,461216679614
5116119;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;339,95262705593
5116119;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;339,95262705593
5116119;1;3;2;2;13; ;2; ; ;1;2; ; ;1; ;01;339,95262705593
5116120;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;01;380,51063845331
5116120;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;380,51063845331
5116120;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;380,51063845331
