DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3074983;1;6;1; ; ; ; ;11;87,7127436838522
3074983;1;7;1; ; ; ; ;11;87,7127436838522
3074984;1;1;2;6; ; ; ;11;80,4202955928661
3074984;1;2;2;6; ; ; ;11;80,4202955928661
3074984;1;3;2;6; ; ; ;11;80,4202955928661
3074984;1;4;1; ; ; ; ;11;80,4202955928661
3074984;1;5;1; ; ; ; ;11;80,4202955928661
3074985;1;1;2;4;2;11;1;11;90,980372854297
3074985;1;2;2;4;2;11;1;11;90,980372854297
3074985;1;3;2;4;2;11;1;11;90,980372854297
3074985;1;4;2;4;2;11;1;11;90,980372854297
3074986;1;1;2;6; ; ; ;11;78,8821128430294
3074986;1;2;2;6; ; ; ;11;78,8821128430294
3074986;1;3;2;6; ; ; ;11;78,8821128430294
3074986;1;4;1; ; ; ; ;11;78,8821128430294
3074987;1;1;1; ; ; ; ;11;86,3934380468537
3074987;1;2;1; ; ; ; ;11;86,3934380468537
3074987;1;3;1; ; ; ; ;11;86,3934380468537
3074987;1;4;1; ; ; ; ;11;86,3934380468537
3074987;1;5;1; ; ; ; ;11;86,3934380468537
3074987;1;6;1; ; ; ; ;11;86,3934380468537
3074988;1;1;2;1;2;15;1;11;79,4045822999473
3074989;1;1;2;6; ; ; ;11;89,8764942027254
3074989;1;2;1; ; ; ; ;11;89,8764942027254
3074989;1;3;2;6; ; ; ;11;89,8764942027254
3074989;1;4;1; ; ; ; ;11;89,8764942027254
3074990;1;1;2;6; ; ; ;11;85,2028976982063
3074991;1;1;1; ; ; ; ;11;85,2028976982063
3074992;1;1;2;6; ; ; ;11;87,5795138459266
3074993;1;1;1; ; ; ; ;11;85,2028976982063
3074994;1;1;2;6; ; ; ;11;37,074948132781
3074994;1;2;2;6; ; ; ;11;37,074948132781
3074994;1;3;2;6; ; ; ;11;37,074948132781
3074994;1;4;1; ; ; ; ;11;37,074948132781
3074994;1;5;1; ; ; ; ;11;37,074948132781
3074994;1;6;1; ; ; ; ;11;37,074948132781
3074994;1;7;1; ; ; ; ;11;37,074948132781
3074995;1;1;1; ; ; ; ;11;65,1921536312593
3074996;1;1;2;6; ; ; ;11;77,069441147991
3074996;1;2;1; ; ; ; ;11;77,069441147991
3074996;1;3;2;6; ; ; ;11;77,069441147991
3074996;1;4;1; ; ; ; ;11;77,069441147991
3074997;1;1;1; ; ; ; ;11;57,1943082260661
3074997;1;2;1; ; ; ; ;11;57,1943082260661
3074997;1;3;1; ; ; ; ;11;57,1943082260661
3074998;1;1;2;4;2;18;2;11;82,9204581306451
3074998;1;2;2;4;2;18;2;11;82,9204581306451
3074998;1;3;2;4;2;18;2;11;82,9204581306451
3074998;1;4;2;4;2;18;2;11;82,9204581306451
3074998;1;5;1; ; ; ; ;11;82,9204581306451
3074998;1;6;2;4;2;18;2;11;82,9204581306451
3074999;1;1;2;6; ; ; ;11;58,6386310353154
3074999;1;2;1; ; ; ; ;11;58,6386310353154
3074999;1;3;1; ; ; ; ;11;58,6386310353154
3074999;1;4;2;1;2;41;1;11;58,6386310353154
3075000;1;1;1; ; ; ; ;11;75,9604316759255
3075000;1;2;1; ; ; ; ;11;75,9604316759255
3075000;1;3;1; ; ; ; ;11;75,9604316759255
3075001;1;1;2;6; ; ; ;11;66,8131411434851
3075001;1;2;2;6; ; ; ;11;66,8131411434851
3075001;1;3;1; ; ; ; ;11;66,8131411434851
3075002;1;1;2;4;2;18;1;11;81,2917126948141
3075002;1;2;2;4;2;18;1;11;81,2917126948141
